country_code,report_date,tests,confirmed,recovered,deaths,hosp,vent,cancel_events,icu,school_closing,workplace_closing,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index
NGA,2020-03-27,0,70,3,1,0,0,2,0,3,1,3,0,1,0,4,2,1,2,52.31
NGA,2020-03-28,0,89,3,1,0,0,2,0,3,1,4,0,1,0,4,2,1,2,55.09
NGA,2020-03-29,0,111,3,1,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-03-30,0,131,8,2,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-03-31,0,135,8,2,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-01,0,174,9,2,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-02,0,184,20,2,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-03,0,210,25,4,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-04,0,214,25,4,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-05,0,232,33,5,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-06,0,238,35,5,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-07,0,254,44,6,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-08,5000,276,44,6,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-09,5000,288,51,7,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-10,5000,305,58,7,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-11,5000,318,70,10,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-12,5000,323,85,10,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-13,5000,343,91,10,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-14,5000,373,99,11,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-15,5000,407,128,12,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-16,6649,442,152,13,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-17,7153,493,159,17,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-18,7153,542,166,19,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-19,7153,627,170,21,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-20,7153,665,188,22,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-21,7153,665,188,22,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-22,7153,873,197,28,0,0,2,0,3,3,4,2,2,2,4,2,1,2,82.87
NGA,2020-04-23,10061,981,197,31,0,0,2,0,3,3,4,2,2,2,4,2,1,2,85.65
NGA,2020-04-24,10061,1095,208,32,0,0,2,0,3,3,4,2,2,2,4,2,1,2,85.65
NGA,2020-04-25,10918,1182,222,35,0,0,2,0,3,3,4,2,2,2,4,2,1,2,85.65
NGA,2020-04-26,10918,1273,239,40,0,0,2,0,3,3,4,2,2,2,4,2,1,2,85.65
NGA,2020-04-27,10918,1337,255,40,0,0,2,0,3,3,4,2,2,2,4,2,1,2,85.65
NGA,2020-04-28,12004,1532,255,44,0,0,2,0,3,3,4,2,2,2,4,2,1,2,85.65
NGA,2020-04-29,12828,1728,307,51,0,0,2,0,3,3,4,2,2,2,4,2,1,2,85.65
NGA,2020-04-30,12828,1932,319,58,0,0,2,0,3,3,4,2,2,2,4,2,1,2,85.65
NGA,2020-05-01,15759,2170,351,68,0,0,2,0,3,3,4,2,2,2,4,2,1,2,85.65
NGA,2020-05-02,15759,2388,351,85,0,0,2,0,3,3,4,2,2,2,4,2,1,2,85.65
NGA,2020-05-03,16588,2558,400,87,0,0,2,0,3,3,4,2,2,2,4,2,1,2,85.65
NGA,2020-05-04,18536,2802,417,93,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-05,19512,2950,481,98,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-06,21208,3145,534,103,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-07,22492,3526,601,107,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-08,23835,3912,679,117,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-09,23835,4151,745,128,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-10,23835,4399,778,143,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-11,27078,4641,902,150,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-12,28418,4787,959,158,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-13,29408,4971,1070,164,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-14,30657,5162,1180,167,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-15,30657,5450,1320,171,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-16,32942,5621,1472,176,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-17,33970,5959,1594,182,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-18,35345,6175,1644,191,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-19,36899,6401,1734,192,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-20,38231,6677,1840,200,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-21,38231,7016,1907,211,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-22,41907,7261,2007,221,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-23,43328,7526,2174,221,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-24,44458,7839,2263,226,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-25,45683,8068,2311,233,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-26,46803,8344,2385,249,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-27,48544,8733,2501,254,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-28,49966,8915,2592,259,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-29,58726,9302,2697,261,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-30,60825,9855,2856,273,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-05-31,60825,10162,3007,287,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-01,63882,10578,3122,299,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-02,65885,10819,3240,314,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-03,69801,11166,3329,315,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-04,71336,11516,3535,323,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-05,73064,11844,3696,333,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-06,74999,12233,3826,342,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-07,76802,12486,3959,354,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-08,78244,12801,4040,361,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-09,79948,13464,4206,365,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-10,82935,13873,4351,382,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-11,85375,14554,4494,387,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-12,85375,15181,4891,399,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-13,90464,15682,5101,407,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-14,92924,16085,5220,420,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-15,94323,16658,5349,424,0,0,2,0,3,2,3,1,2,2,4,2,1,2,84.26
NGA,2020-06-16,96402,17148,5623,455,0,0,2,0,3,2,3,1,2,2,4,2,1,2,80.09
NGA,2020-06-17,96402,17735,5967,469,0,0,2,0,3,2,3,1,2,2,4,2,1,2,80.09
NGA,2020-06-18,106006,18480,6307,475,0,0,2,0,3,2,3,1,2,2,4,2,1,2,80.09
NGA,2020-06-19,108548,19147,6581,487,0,0,2,0,3,2,3,1,2,2,4,2,1,2,80.09
NGA,2020-06-20,111052,19808,6718,506,0,0,2,0,3,2,3,1,2,2,4,2,1,2,80.09
NGA,2020-06-21,113575,20244,6879,518,0,0,2,0,3,2,3,1,2,2,4,2,1,2,80.09
NGA,2020-06-22,115760,20919,7109,525,0,0,2,0,3,2,3,1,2,2,4,2,1,2,80.09
NGA,2020-06-23,117569,21371,7338,533,0,0,2,0,3,2,3,1,2,2,4,2,1,2,80.09
NGA,2020-06-24,120108,22020,7613,542,0,0,2,0,3,2,3,1,2,2,4,2,1,2,80.09
NGA,2020-06-25,122155,22614,7822,549,0,0,2,0,3,2,3,1,2,2,4,2,1,2,80.09
NGA,2020-06-26,122155,23298,8253,554,0,0,2,0,3,2,3,1,2,2,4,2,1,2,80.09
NGA,2020-06-27,127158,24077,8625,558,0,0,2,0,3,2,3,1,2,2,4,2,1,2,80.09
NGA,2020-06-28,130164,24567,9007,565,0,0,2,0,3,2,3,1,2,2,4,2,1,2,80.09
NGA,2020-06-29,132304,25133,9402,573,0,0,2,0,3,2,3,1,2,2,4,2,1,2,80.09
NGA,2020-06-30,134257,25694,9746,590,0,0,2,0,3,2,3,1,2,2,4,2,1,2,80.09
NGA,2020-07-01,138462,26484,10152,603,0,0,2,0,3,2,3,0,2,1,4,2,1,2,71.76
NGA,2020-07-02,141525,27110,10801,616,0,0,2,0,3,2,3,0,2,1,4,2,1,2,71.76
NGA,2020-07-03,144833,27564,11069,628,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-04,148188,28167,11462,634,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-05,151121,28711,11665,645,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-06,152952,29286,11828,654,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-07,152952,29789,12108,669,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-08,169629,30249,12373,684,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-09,171931,30748,12546,689,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-10,175656,31323,12795,709,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-11,178265,31987,13103,724,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-12,181248,32558,13447,740,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-13,183294,33153,13671,744,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-14,183294,33616,13792,754,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-15,199016,34259,13999,760,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-16,202097,34854,14292,769,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-17,206422,35454,14633,772,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-18,209446,36107,14938,778,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-19,212201,36663,15105,789,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-20,212201,37225,15333,801,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-21,218223,37801,15677,805,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-22,247825,38344,15815,813,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-23,251893,38948,16061,833,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-24,256038,39539,16559,845,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-25,259516,39977,16948,856,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-26,262579,40532,17374,858,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-27,267842,41180,18203,860,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-28,272748,41804,18764,868,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-29,276053,42208,19004,873,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-30,279675,42689,19270,878,0,0,2,0,3,2,3,0,2,1,4,2,2,2,71.76
NGA,2020-07-31,279675,43151,19565,879,0,0,2,0,3,2,3,0,2,1,4,2,1,2,73.15
NGA,2020-08-01,286091,43537,20087,883,0,0,2,0,3,2,3,0,2,1,4,2,1,2,73.15
NGA,2020-08-02,287532,43841,20308,888,0,0,2,0,3,2,3,0,2,1,4,2,1,2,73.15
NGA,2020-08-03,289133,44129,20663,896,0,0,2,0,3,2,3,0,2,1,4,2,1,2,73.15
NGA,2020-08-04,304221,44433,31851,910,0,0,2,0,2,2,3,0,2,1,4,2,1,2,69.44
NGA,2020-08-05,304221,44890,32165,927,0,0,2,0,2,2,3,0,2,1,4,2,1,2,69.44
NGA,2020-08-06,306894,45244,32430,930,0,0,2,0,2,2,3,0,2,1,4,2,1,2,69.44
NGA,2020-08-07,310729,45687,32637,936,0,0,2,0,2,2,3,0,2,1,4,2,1,2,69.44
NGA,2020-08-08,314632,46140,33044,942,0,0,2,0,2,2,3,0,2,1,4,2,1,2,69.44
NGA,2020-08-09,317496,46577,33186,945,0,0,2,0,2,2,3,0,2,1,4,2,1,2,69.44
NGA,2020-08-10,319851,46867,33346,950,0,0,2,0,2,2,3,0,2,1,4,2,1,2,69.44
NGA,2020-08-11,319851,47290,33609,956,0,0,2,0,2,2,3,0,2,1,4,2,1,2,69.44
NGA,2020-08-12,338084,47743,33943,956,0,0,2,0,2,2,3,0,2,1,4,2,1,2,69.44
NGA,2020-08-13,341421,48116,34309,966,0,0,2,0,2,2,3,0,2,1,4,2,1,2,69.44
NGA,2020-08-14,344397,48445,35998,973,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-15,344397,48770,36290,974,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-16,350589,49068,36497,975,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-17,352625,49485,36834,977,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-18,355196,49895,37051,981,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-19,363331,50488,37304,985,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-20,366244,50964,37569,992,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-21,369904,51304,37885,996,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-22,374077,51905,38767,997,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-23,378023,52227,38945,1002,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-24,379542,52548,39257,1004,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-25,383130,52800,39964,1007,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-26,388346,53021,40281,1010,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-27,391502,53317,40726,1011,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-28,394524,53477,41017,1011,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-29,398304,53727,41314,1011,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-30,402070,53865,41513,1013,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-08-31,403347,54008,41638,1013,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-09-01,403347,54247,42010,1023,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-09-02,411077,54463,42439,1027,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-09-03,413265,54588,42627,1048,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-09-04,413265,54743,42816,1051,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-09-05,417398,54905,42922,1054,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-09-06,420543,55005,43013,1057,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-09-07,424186,55160,43231,1061,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-09-08,426803,55456,43334,1067,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-09-09,430712,55632,43610,1070,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-09-10,433206,55829,43810,1075,0,0,1,0,2,1,3,1,2,2,2,2,1,2,65.74
NGA,2020-09-11,436231,56017,43998,1076,0,0,1,0,2,1,3,1,2,1,2,2,1,2,60.19
NGA,2020-09-12,438135,56177,44088,1078,0,0,1,0,2,1,3,1,2,1,2,2,1,2,60.19
NGA,2020-09-13,440248,56256,44152,1082,0,0,1,0,2,1,3,1,2,1,2,2,1,2,60.19
NGA,2020-09-14,442075,56388,44337,1083,0,0,1,0,2,1,3,1,2,1,2,2,1,2,60.19
NGA,2020-09-15,443987,56478,44430,1088,0,0,1,0,2,1,3,1,2,1,2,2,1,2,60.19
NGA,2020-09-16,443987,56604,47872,1091,0,0,1,0,2,1,3,1,2,1,2,2,1,2,60.19
NGA,2020-09-17,443987,56735,48092,1093,0,0,1,0,2,1,3,1,2,1,2,2,1,2,60.19
NGA,2020-09-18,472191,56956,48305,1094,0,0,1,0,2,1,3,1,2,1,2,2,1,2,60.19
NGA,2020-09-19,472191,57145,48431,1095,0,0,1,0,2,1,3,1,2,1,2,2,1,2,60.19
NGA,2020-09-20,472191,57242,48569,1098,0,0,1,0,2,1,3,1,2,1,2,2,1,2,60.19
NGA,2020-09-21,480874,57437,48674,1100,0,0,1,0,2,1,3,1,2,1,2,2,1,2,60.19
NGA,2020-09-22,480874,57613,48836,1100,0,0,1,0,2,1,3,1,2,1,2,2,1,2,60.19
NGA,2020-09-23,484051,57724,48985,1102,0,0,1,0,2,1,3,1,2,1,2,2,1,2,60.19
NGA,2020-09-24,484051,57849,49098,1102,0,0,1,0,2,1,3,1,2,1,2,2,1,2,60.19
NGA,2020-09-25,494577,58062,49606,1103,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-09-26,502545,58198,49722,1106,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-09-27,502545,58324,49794,1108,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-09-28,507006,58460,49895,1111,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-09-29,509555,58647,49937,1111,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-09-30,509555,58848,50358,1112,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-10-01,509555,59001,50452,1112,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-10-02,509555,59127,50593,1112,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-10-03,520797,59287,50718,1113,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-10-04,532765,59345,50768,1113,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-10-05,536695,59465,50951,1113,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-10-06,536695,59583,51308,1113,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-10-07,543415,59738,51403,1113,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-10-08,545364,59841,51551,1113,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-10-09,545364,59992,51614,1113,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-10-10,551362,60103,51711,1115,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-10-11,553037,60266,51735,1115,0,0,1,0,2,1,3,0,2,1,2,2,1,2,54.63
NGA,2020-10-12,554006,60430,51943,1115,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-13,558313,60655,52006,1116,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-14,564936,60834,52143,1116,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-15,567857,60982,52194,1116,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-16,572705,61194,52304,1119,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-17,576184,61307,56557,1123,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-18,578841,61440,56611,1125,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-19,578841,61558,56697,1125,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-20,590635,61630,56797,1125,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-21,595283,61667,56880,1125,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-22,595283,61805,56985,1127,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-23,602239,61882,57190,1129,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-24,602239,61930,57285,1129,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-25,603611,61992,57465,1130,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-26,612154,62111,57571,1132,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-27,614480,62224,57916,1135,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-28,617750,62371,58095,1139,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-29,620758,62521,58249,1141,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-30,620758,62691,58430,1144,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-10-31,625510,62853,58675,1144,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-01,627600,62964,58790,1146,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-02,627600,63036,59328,1147,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-03,627600,63173,59634,1151,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-04,668729,63328,59675,1155,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-05,673183,63508,59748,1155,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-06,673183,63731,59844,1155,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-07,681599,63790,59884,1155,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-08,686395,64090,59910,1154,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-09,687952,64184,60069,1158,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-10,687952,64336,60333,1160,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-11,687952,64516,60737,1162,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-12,697544,64728,60790,1162,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-13,697544,64884,60936,1163,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-14,705809,64996,61029,1163,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-15,705809,65148,61073,1163,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-16,705809,65305,61162,1163,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-17,705809,65457,61337,1163,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-18,721516,65693,61457,1163,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-19,724794,65839,61573,1165,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-20,728128,65982,61782,1165,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-21,739216,66228,61884,1166,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-22,743298,66383,62076,1167,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-23,743298,66439,62241,1168,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-24,749136,66607,62311,1169,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-25,749136,66805,62493,1169,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-26,756237,66974,62585,1169,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-27,756237,67220,62686,1171,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-28,756237,67330,62819,1171,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-29,756237,67412,63055,1173,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-11-30,756237,67557,63282,1173,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-12-01,779708,67838,63430,1176,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-12-02,779708,67960,63839,1177,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-12-03,779708,68303,64291,1179,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-12-04,791539,68627,64467,1179,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-12-05,791539,68937,64650,1180,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-12-06,791539,69255,64774,1180,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
NGA,2020-12-07,803621,69645,64947,1181,0,0,1,0,1,1,3,0,2,1,2,2,1,2,50.93
